time,temp
88.5,35.38667256
89,35.58603207
89.5,35.71004483
90,35.88418638
90.5,36.0343098
91,36.18463109
91.5,36.33515347
92,36.43409219
92.5,36.61088144
93,36.68564606
93.5,36.81087864
94,36.83685986
94.5,36.98828877
95,37.03728203
95.5,37.13840319
96,37.23962288
96.5,37.4162289
97,37.5177239
97.5,37.72102169
98,37.84752227
98.5,38.00046583
99,38.17843023
99.5,38.30552814
100,38.43434919
100.5,38.58667828
101,38.76730853
101.5,38.92018629
102,39.04986511
102.5,39.25491893
103,39.43531734
103.5,39.53901711
104,39.64283988
104.5,39.69479774
105,39.79880708
105.5,39.87610743
106,40.05780154
106.5,40.18917949
107,40.31917649
107.5,40.47639466
108,40.65939829
108.5,40.76461148
109,41.00104169
109.5,41.13233699
110,41.23817116
110.5,41.39718858
111,41.55491792
111.5,41.63551533
112,41.79534649
112.5,41.95389161
113,42.27523134
113.5,42.59632267
114,42.70420904
114.5,42.73202366
115,42.81225448
115.5,42.83847142
116,42.89257371
116.5,42.94671635
117,43.0288279
117.5,43.05512334
118,43.08142838
118.5,43.13571293
119,43.13571293
119.5,43.32685865
120,43.35326385
120.5,43.51686515
121,43.54334137
121.5,43.68084714
122,43.81696221
122.5,43.87181545
123,43.87181545
123.5,43.92671212
124,43.95334437
124.5,44.00830587
125,44.03496964
125.5,44.08999635
126,44.17345431
126.5,44.20018237
127,44.17345431
127.5,44.25534204
128,44.39259931
128.5,44.44791548
129,44.47642937
129.5,44.53181427
130,44.58724478
130.5,44.61413664
131,44.6696352
131.5,44.75212716
132,44.78077066
132.5,44.86340037
133,44.89209186
133.5,44.86340037
134,45.00190936
134.5,45.11360366
135,45.14240416
135.5,45.22548822
136,45.22548822
136.5,45.33756458
137,45.36476366
137.5,45.44983427
138,45.44983427
138.5,45.44983427
139,45.56229887
139.5,45.64592231
140,45.67325149
140.5,45.70230149
141,45.75873028
141.5,45.81520888
142,45.87173749
142.5,45.92831632
143,45.95576661
143.5,46.03990709
144,46.03990709
144.5,46.12588022
145,46.09663622
145.5,46.18268673
146,46.18268673
146.5,46.23954456
147,46.29472865
147.5,46.32406497
148,46.35168819
148.5,46.35168819
149,46.40869968
149.5,46.40869968
150,46.46576331
150.5,46.52287931
151,46.5523232
151.5,46.58004787
152,46.58004787
152.5,46.60951893
153,46.63726922
153.5,46.69454355
154,46.72233207
154.5,46.72233207
155,46.83709242
155.5,46.77968548
156,46.83709242
156.5,46.86668664
157,46.86668664
157.5,46.95206771
158,46.95206771
158.5,46.97997307
159,47.03756821
159.5,47.06725968
160,47.06725968
160.5,47.06725968
161,47.09521783
161.5,47.12493745
162,47.15292216
162.5,47.15292216
163,47.21068141
163.5,47.26849582
164,47.29654696
164.5,47.26849582
165,47.32636559
165.5,47.35444366
166,47.35444366
166.5,47.38429095
167,47.41239606
167.5,47.47040437
168,47.47040437
168.5,47.52846884
169,47.50030934
169.5,47.52846884
170,47.58658967
170.5,47.61655278
171,47.61655278
171.5,47.6447671
172,47.70300135
172.5,47.73125666
173,47.76129265
173.5,47.76129265
174,47.7895757
174.5,47.7895757
175,47.81964123
175.5,47.87804732
176,47.84795214
176.5,47.87804732
177,47.9648781
177.5,47.93651115
178,48.02342809
178.5,48.02342809
179,48.05183694
179.5,48.08203639
180,48.08203639
180.5,48.99539142
181,49.02428164
181.5,49.02428164
182,49.02428164
182.5,49.02428164
183,49.05499358
183.5,49.02428164
184,49.05499358
184.5,49.0839141
185,49.11465828
185.5,49.0839141
186,49.11465828
186.5,49.14360921
187,49.0839141
187.5,49.23417631
188,49.14360921
188.5,49.14360921
189,49.17438578
189.5,49.17438578
190,49.26318843
190.5,49.26318843
191,49.23417631
191.5,49.26318843
192,49.26318843
192.5,49.29403014
193,49.29403014
193.5,49.29403014
194,49.35213091
194.5,49.35213091
195,49.29403014
195.5,49.35213091
196,49.35213091
196.5,49.35213091
197,49.38302134
197.5,49.38302134
198,49.41211017
198.5,49.41211017
199,49.44303356
199.5,49.44303356
200,49.44303356
200.5,49.50310997
201,49.44303356
201.5,49.53226111
202,49.50310997
202.5,49.50310997
203,49.53226111
203.5,49.53226111
204,49.56325083
204.5,49.56325083
205,49.56325083
205.5,49.53226111
206,49.59243331
206.5,49.6234564
207,49.59243331
207.5,49.6234564
208,49.65267035
208.5,49.65267035
209,49.65267035
209.5,49.65267035
210,49.65267035
210.5,49.71297248
211,49.71297248
211.5,49.71297248
212,49.71297248
212.5,49.74223339
213,49.77333997
213.5,49.80263266
214,49.83377308
214.5,49.77333997
215,49.80263266
215.5,49.80263266
216,49.83377308
216.5,49.83377308
217,49.86309769
217.5,49.86309769
218,49.86309769
218.5,49.89427208
219,49.89427208
219.5,49.89427208
220,49.89427208
220.5,49.89427208
221,49.92362873
221.5,49.92362873
222,49.92362873
222.5,49.92362873
223,49.95483724
223.5,49.92362873
224,49.95483724
224.5,49.89427208
225,49.92362873
225.5,49.92362873
226,50.01546881
226.5,50.04488993
227,50.07432676
227.5,50.07432676
228,50.07432676
228.5,50.07432676
229,50.01546881
229.5,49.98422605
230,50.01546881
230.5,50.01546881
231,50.07432676
231.5,50.01546881
232,50.04488993
232.5,50.07432676
233,50.01546881
233.5,50.07432676
234,50.07432676
234.5,50.07432676
235,50.10562063
235.5,50.10562063
236,50.10562063
236.5,50.10562063
237,50.13508995
237.5,50.10562063
238,50.13508995
238.5,50.13508995
239,50.13508995
239.5,50.13508995
240,50.13508995
240.5,50.16641841
241,50.16641841
241.5,50.16641841
242,50.16641841
242.5,50.13508995
243,50.13508995
243.5,50.13508995
244,50.16641841
244.5,50.13508995
245,50.16641841
245.5,50.16641841
246,50.19592036
246.5,50.22728356
247,50.19592036
247.5,50.16641841
248,50.10562063
248.5,49.89427208
249,49.65267035
